gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
3067682348				http://creativecommons.org/licenses/by-nc/4.0/	2024-03-06T20:14:30Z		https://www.inaturalist.org/observations/4902131	David Chernack					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/4902131	4902131		David Chernack																																							2009-07-29T11:46:00-04:00	11:46:00-04:00						2009/07/29 11:46 AM EDT																CA	Québec				La Haute-Gaspésie Regional County Municipality, QC, Canada												48.9459551412	-66.3409423828	EPSG:4326	160																																		9842069				bryanto		2017-01-06T05:31:06Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3067633778				http://creativecommons.org/publicdomain/zero/1.0/	2023-07-07T17:39:07Z		https://www.inaturalist.org/observations/37547664	Allan Harris					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/37547664	37547664		Allan Harris																								Tracks at Armstrong Airport															1996-01-13T08:00:00-05:00	08:00:00-05:00						1996/01/13 8:00 AM EST																CA	Ontario				Thunder Bay District, ON, Canada												50.2970642735	-88.916471313	EPSG:4326	659																																		83426371				Allan Harris		2020-01-13T04:11:58Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3067604773				http://creativecommons.org/publicdomain/zero/1.0/	2023-07-07T16:50:47Z		https://www.inaturalist.org/observations/36763937	Allan Harris					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/36763937	36763937		Allan Harris																								Calf tracks															1989-10-20T03:02:00-04:00	03:02:00-04:00						1989/10/20 3:02 AM EDT																CA	Ontario				Thunder Bay District, ON, Canada												50.0815710303	-90.3573391426	EPSG:4326	2841																																		80967959				Allan Harris		2019-12-19T00:08:28Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3061778345				http://creativecommons.org/publicdomain/zero/1.0/	2021-04-01T15:29:02Z		https://www.inaturalist.org/observations/71347068	Gabe Schp					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/71347068	71347068		Gabe Schp																																							2019-09-21T16:50:51-07:00	16:50:51-07:00						Sat Sep 21 2019 16:50:51 GMT-0700 (PDT)																CA	British Columbia				Muncho Lake, BC, CA												59.612996605	-127.0246880552	EPSG:4326	31897																																		159755284				Gabe Schp		2021-03-16T05:20:07Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3061611580				http://creativecommons.org/licenses/by-nc/4.0/	2021-04-02T00:38:50Z		https://www.inaturalist.org/observations/71278949	sabrinal12					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/71278949	71278949		sabrinal12																																							2018-07-11T14:58:00-07:00	14:58:00-07:00						2018/07/11 2:58 PM PDT																CA	British Columbia				Northern Rockies, BC V0C, Canada												58.6655226581	-124.7302810119	EPSG:4326	1127																																		159574432				sabrinal12		2021-03-15T04:19:37Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3059039813				http://creativecommons.org/licenses/by-nc/4.0/	2021-04-01T15:29:07Z		https://www.inaturalist.org/observations/70549362	Ian McCutcheon					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/70549362	70549362		Ian McCutcheon																																							2008-09-22T23:41:00+08:00	23:41:00+08:00						2008/09/22 11:41 PM CST																CA	British Columbia				Northern Rockies, BC V0C, Canada												59.2631736527	-125.9573818363	EPSG:4326	2734																																		157705036				Ian McCutcheon		2021-03-04T11:35:53Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3059028603				http://creativecommons.org/licenses/by-nc/4.0/	2024-03-13T19:21:45Z		https://www.inaturalist.org/observations/61939734	Brennan Obermayer					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/61939734	61939734		Brennan Obermayer																																							2020-10-06T16:36:24-04:00	16:36:24-04:00						Tue Oct 06 2020 16:36:24 GMT-0400 (EDT)																CA	Ontario				Michipicoten Island Provincial Park, Thunder Bay, Unorganized, ON, CA												47.6945116667	-85.8096466667	EPSG:4326	48																																		459206352				Alejandro		2024-03-12T20:36:16Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3058873060				http://creativecommons.org/licenses/by-nc/4.0/	2023-03-02T17:29:03Z		https://www.inaturalist.org/observations/70399625	Karl Kroeker					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/70399625	70399625		Karl Kroeker																								Standing offshore in shallow water to escape biting insects															2004-07-20							2004/07/20																CA	Northwest Territories				Inuvik Region, NT, Canada												69.547880867	-133.8650070658	EPSG:4326	122																																		157273064				Karl Kroeker		2021-03-01T17:15:45Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3058716228				http://creativecommons.org/licenses/by-nc/4.0/	2021-03-07T13:52:07Z		https://www.inaturalist.org/observations/70717499	mabelwong					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/70717499	70717499		mabelwong																								Two caribou spotted.															2021-03-06T10:28:16-07:00	10:28:16-07:00						Sat Mar 06 2021 10:28:16 GMT-0700 (MST)																CA	Yukon				Alaska Hwy, Tagish, YT, CA												60.3482281904	-134.0561191894	EPSG:4326	1411																																		158164634				mabelwong		2021-03-07T05:22:55Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3044928827				http://creativecommons.org/licenses/by-nc/4.0/	2023-01-30T00:18:48Z		https://www.inaturalist.org/observations/69994947	Tatiana Svidskaia					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/69994947	69994947		Tatiana Svidskaia																																							2014-07-19T13:22:00-04:00	13:22:00-04:00						2014/07/19 1:22 PM EDT																CA	Newfoundland and Labrador				Bay Bulls, NL A0A, Canada												47.3185144	-52.8155283	EPSG:4326	7318																																		159575921				Cole Gaerber		2021-03-15T04:29:47Z				1120497								Rangifer tarandus terranovae								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3044812534				http://creativecommons.org/licenses/by-nc/4.0/	2023-03-03T20:29:56Z		https://www.inaturalist.org/observations/69771069	Al Sandilands					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/69771069	69771069		Al Sandilands																																							1966-07-23							1966-07-23																CA	Québec				Nord-du-Québec, QC, Canada												57.9931800418	-68.6445780733	EPSG:4326	3906																																		155480940				Al Sandilands		2021-02-18T16:47:46Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3044769952				http://creativecommons.org/licenses/by-nc/4.0/	2021-04-20T06:30:27Z		https://www.inaturalist.org/observations/69485124	kathy-115					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/69485124	69485124		kathy-115																																							2011-09-05T11:00:00-07:00	11:00:00-07:00						2011/09/05 11:00 AM PDT																CA	British Columbia				Northern Rockies, BC V0C, Canada												58.9801896841	-125.7650152928	EPSG:4326	61																																		154634320				kathy-115		2021-02-13T03:10:25Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3044767947				http://creativecommons.org/licenses/by-nc/4.0/	2021-02-18T04:28:06Z		https://www.inaturalist.org/observations/69485126	kathy-115					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/69485126	69485126		kathy-115																																							2011-09-05T12:57:00-07:00	12:57:00-07:00						2011/09/05 12:57 PM PDT																CA	British Columbia				Northern Rockies, BC V0C, Canada												58.8409569946	-125.0384306704	EPSG:4326	488																																		154634322				kathy-115		2021-02-13T03:10:25Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3044759932				http://creativecommons.org/licenses/by-nc/4.0/	2021-02-18T04:29:05Z		https://www.inaturalist.org/observations/69485114	kathy-115					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/69485114	69485114		kathy-115																																							2011-09-05T10:52:00-07:00	10:52:00-07:00						2011/09/05 10:52 AM PDT																CA	British Columbia				Northern Rockies, BC V0C, Canada												58.9792643519	-125.7639675179	EPSG:4326	244																																		154634306				kathy-115		2021-02-13T03:10:23Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3044583743				http://creativecommons.org/licenses/by/4.0/	2022-06-07T01:34:17Z		https://www.inaturalist.org/observations/64273906	Masumi Palhof					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/64273906	64273906		Masumi Palhof																																							2018-05-06T18:58:00-04:00	18:58:00-04:00						2018/05/06 6:58 PM EDT																CA	British Columbia				Northern Rockies, BC V0C, Canada												59.15	-125.88	EPSG:4326	20852																																		140316725				Masumi Palhof		2020-11-06T01:22:04Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3039279745				http://creativecommons.org/licenses/by-nc/4.0/	2023-06-29T05:30:27Z		https://www.inaturalist.org/observations/69215843	bkfj					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/69215843	69215843		bkfj																																							2000-06-25T14:17:14-04:00	14:17:14-04:00						2000-06-25 2:17:14 PM EDT																CA	Newfoundland and Labrador				Division No. 1, Subd. V, NL A0A, Canada												46.6616893125	-53.2294014841	EPSG:4326	754																																		153841353				bkfj		2021-02-07T19:24:06Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3039257763				http://creativecommons.org/licenses/by-nc/4.0/	2022-07-06T14:20:12Z		https://www.inaturalist.org/observations/66462276	Nina Lester Finley					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/66462276	66462276		Nina Lester Finley																								Northeast Mainland Herd															2018-06-18T16:19:00-06:00	16:19:00-06:00						2018/06/18 4:19 PM MDT																CA	Nunavut				Kitikmeot Region, NU, Canada												67.3301417772	-100.3025328768	EPSG:4326	15305																																												42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3039155767				http://creativecommons.org/licenses/by-nc/4.0/	2022-07-06T14:20:12Z		https://www.inaturalist.org/observations/66486124	Nina Lester Finley					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/66486124	66486124		Nina Lester Finley																								Or possibly grey wolf?															2018-07-05T13:59:00-06:00	13:59:00-06:00						2018/07/05 1:59 PM MDT																CA	Nunavut				Kitikmeot Region, NU, Canada												67.4311479207	-100.3062322951	EPSG:4326	21930																																		153602230				Mathew Zappa		2021-02-06T06:26:16Z			Looks like a hoof on the left, probably a young animal	42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3039147782				http://creativecommons.org/licenses/by-nc/4.0/	2021-03-11T14:09:36Z		https://www.inaturalist.org/observations/67926498	Gwyneth Govers					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67926498	67926498		Gwyneth Govers																								scat															2020-08-21T11:30:00-04:00	11:30:00-04:00						2020/08/21 11:30 AM EDT																CA	Ontario				Kenora District, ON, Canada												52.8260833333	-87.1367944444	EPSG:4326	12																																		150139356				Gwyneth Govers		2021-01-11T22:21:25Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3032157179				http://creativecommons.org/licenses/by/4.0/	2023-03-02T17:28:38Z		https://www.inaturalist.org/observations/68282037	Carita Bergman					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/68282037	68282037		Carita Bergman																																							1990-08-01T12:00:00-07:00	12:00:00-07:00						Wed Aug 01 1990 12:00:00 GMT-0700 (PDT)																CA	Northwest Territories				Paulatuk, NT, CA												69.7805008273	-122.7015639876	EPSG:4326	1368																																		151119147				Carita Bergman		2021-01-18T18:25:39Z				238268								Rangifer tarandus groenlandicus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3032135721				http://creativecommons.org/licenses/by-nc/4.0/	2023-01-29T16:58:42Z		https://www.inaturalist.org/observations/68039091	Mike Jones					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/68039091	68039091		Mike Jones																																							2009-09-03T16:50:00-04:00	16:50:00-04:00						2009/09/03 4:50 PM EDT																CA	Newfoundland and Labrador				Division No. 9, NL, Canada												50.8486857477	-56.9333874732	EPSG:4326	300																																		150507362				squidface		2021-01-14T16:04:20Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3032074739				http://creativecommons.org/licenses/by-nc/4.0/	2023-01-29T16:59:23Z		https://www.inaturalist.org/observations/68038196	Mike Jones					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/68038196	68038196		Mike Jones																																							2009-09-03T12:59:00-04:00	12:59:00-04:00						2009/09/03 12:59 PM EDT																CA	Newfoundland and Labrador				Division No. 9, NL, Canada												50.8462551012	-56.9397349862	EPSG:4326	300																																		150455703				Mike Jones		2021-01-14T04:09:34Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3032073832				http://creativecommons.org/licenses/by-nc/4.0/	2021-04-01T15:37:35Z		https://www.inaturalist.org/observations/68038195	Mike Jones					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/68038195	68038195		Mike Jones																																							2009-09-03T12:55:00-04:00	12:55:00-04:00						2009/09/03 12:55 PM EDT																CA	Newfoundland and Labrador				Division No. 9, NL, Canada												50.8462551012	-56.9397349862	EPSG:4326	300																																		150455700				Mike Jones		2021-01-14T04:09:34Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3031948479				http://creativecommons.org/licenses/by-nc/4.0/	2022-05-16T15:26:24Z		https://www.inaturalist.org/observations/68433472	Mike Jones					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/68433472	68433472		Mike Jones																																							2010-05-17T16:10:00-04:00	16:10:00-04:00						2010/05/17 4:10 PM EDT																CA	Québec				Sept-Rivières—Caniapiscau, QC, Canada												51.6153973282	-68.1066037782	EPSG:4326	300																																		151563505				Mike Jones		2021-01-22T02:19:21Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3031934856				http://creativecommons.org/licenses/by-nc/4.0/	2023-01-29T17:00:51Z		https://www.inaturalist.org/observations/68070330	Mike Jones					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/68070330	68070330		Mike Jones																																							2010-06-21T17:18:00-04:00	17:18:00-04:00						2010/06/21 5:18 PM EDT																CA	Newfoundland and Labrador				Division No. 9, NL, Canada												50.8311570749	-57.0340540563	EPSG:4326	100																																		150545771				Mike Jones		2021-01-14T21:10:18Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3031916593				http://creativecommons.org/licenses/by-nc/4.0/	2023-01-29T17:54:35Z		https://www.inaturalist.org/observations/67938023	Mike Jones					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67938023	67938023		Mike Jones																																							2009-08-31T14:39:00-04:00	14:39:00-04:00						2009/08/31 2:39 PM EDT																CA	Newfoundland and Labrador				Division No. 4, NL, Canada												48.8293288189	-58.4865767757	EPSG:4326	300																																		150169031				Mike Jones		2021-01-12T02:41:45Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3031746506				http://creativecommons.org/licenses/by-nc/4.0/	2021-04-01T15:34:57Z		https://www.inaturalist.org/observations/67876311	Gary James					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67876311	67876311		Gary James																								somewhere on the Horton River, NWT Canada															2014-07-23T14:16:00-04:00	14:16:00-04:00						2014/07/23 2:16 PM EDT																CA	Northwest Territories				Horton Lake, Inuvik, Unorganized, NT, Canada												67.4909172	-122.4662378	EPSG:4326	14583																																		150002335				Gary James		2021-01-10T22:21:29Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3031730475				http://creativecommons.org/licenses/by-nc/4.0/	2023-03-02T17:28:50Z		https://www.inaturalist.org/observations/67876316	Gary James					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67876316	67876316		Gary James																								somewhere on the Horton River, NWT Canada															2014-07-27T13:05:00-04:00	13:05:00-04:00						2014/07/27 1:05 PM EDT																CA	Northwest Territories				Horton River, Inuvik, Unorganized, NT X0E, Canada												67.6295817	-122.5010005	EPSG:4326	825																																		150002340				Gary James		2021-01-10T22:21:30Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3031726955				http://creativecommons.org/licenses/by-nc/4.0/	2023-01-29T17:51:15Z		https://www.inaturalist.org/observations/68179428	Mike Jones					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/68179428	68179428		Mike Jones																																							2010-06-19T17:22:00-04:00	17:22:00-04:00						2010/06/19 5:22 PM EDT																CA	Newfoundland and Labrador				Division No. 5, NL, Canada												48.996139	-58.297196	EPSG:4326	43																																		150831879				Mike Jones		2021-01-16T22:52:29Z				238266								Rangifer tarandus caribou								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							subspecies							
3031713433				http://creativecommons.org/licenses/by-nc/4.0/	2023-01-29T17:54:08Z		https://www.inaturalist.org/observations/67879159	Mike Jones					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/67879159	67879159		Mike Jones																																							2010-06-14T07:23:00-04:00	07:23:00-04:00						2010/06/14 7:23 AM EDT																CA	Newfoundland and Labrador				Division No. 4, NL, Canada												48.8656403939	-58.4839051226	EPSG:4326	500																																		150934614				squidface		2021-01-17T16:08:51Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3031692399				http://creativecommons.org/licenses/by-nc/4.0/	2023-03-02T17:46:07Z		https://www.inaturalist.org/observations/68392873	kathy-115					iNaturalist	Observations	iNaturalist research-grade observations		HumanObservation				https://www.inaturalist.org/observations/68392873	68392873		kathy-115																								Caribou															2009-05-29T11:54:00-07:00	11:54:00-07:00						2009/05/29 11:54 AM PDT																CA	British Columbia				Stikine Region, BC, Canada												59.2382902648	-129.6797994547	EPSG:4326	977																																		151441870				kathy-115		2021-01-21T03:13:52Z				42199								Rangifer tarandus								Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							species							
3026012517			en	https://creativecommons.org/licenses/by-nc/4.0				Royal Belgian Institute of Natural Sciences	PhysicalObject	https://www.wikidata.org/wiki/Q222297	http://collections.naturalsciences.be/7	be_rbins_darwin	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	Royal Belgian Institute of Natural Sciences Collection	RBINS	PreservedSpecimen				https://darwin.naturalsciences.be/uri/object/74f0ad6f-56c4-4417-bd41-46c8e082856f	1291B					1	SpecimensInContainer	female	unknown									present	container type: plateau-caisse; preservation method: unknown	Present						urn:catalog:RBINS:IG:10734															VERTEBRATES/12666	1934-12																						Canada	CA					Canada, Kluane Lake												61.25	-138.666666666699996		1000																																					specimen	Frechkop Serge (M.)		1936-01-01 00:00:00				https://www.gbif.org/species/5220114	urn:lsid:marinespecies.org:taxname:993630							Rangifer tarandus Linnaeus, 1758		Rangifer Hamilton-Smith, 1827						Animalia	Chordata Bateson, 1885	Mammalia Linnaeus, 1758	Artiodactyla Owen		Cervidae Goldfuss				Rangifer Hamilton-Smith, 1827				tarandus			species		Linnaeus, 1758		ICZN	valid		
3025918024			en	https://creativecommons.org/licenses/by-nc/4.0				Royal Belgian Institute of Natural Sciences	PhysicalObject	https://www.wikidata.org/wiki/Q222297	http://collections.naturalsciences.be/7	be_rbins_darwin	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	Royal Belgian Institute of Natural Sciences Collection	RBINS	PreservedSpecimen				https://darwin.naturalsciences.be/uri/object/2ec976e1-60f5-4d2b-9d63-0710a089aee4	1291B					1	SpecimensInContainer	female	unknown									present	container type: plateau-caisse; preservation method: unknown	Present						urn:catalog:RBINS:IG:10734															VERTEBRATES/12666	1934-12																						Canada	CA					Canada, Kluane Lake												61.25	-138.666666666699996		1000																																					specimen	Frechkop Serge (M.)		1936-01-01 00:00:00				https://www.gbif.org/species/5220114	urn:lsid:marinespecies.org:taxname:993630							Rangifer tarandus Linnaeus, 1758		Rangifer Hamilton-Smith, 1827						Animalia	Chordata Bateson, 1885	Mammalia Linnaeus, 1758	Artiodactyla Owen		Cervidae Goldfuss				Rangifer Hamilton-Smith, 1827				tarandus			species		Linnaeus, 1758		ICZN	valid		
3025752575			en	https://creativecommons.org/licenses/by-nc/4.0	2013-03-05 14:47:01.764474			Royal Belgian Institute of Natural Sciences	PhysicalObject	https://www.wikidata.org/wiki/Q222297	http://collections.naturalsciences.be/7	be_rbins_darwin	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	Royal Belgian Institute of Natural Sciences Collection	RBINS	PreservedSpecimen				https://darwin.naturalsciences.be/uri/object/acb1d8b9-b2be-4096-a80b-ef10a800195a	1291					1	SpecimensInContainer	female	unknown									present	container type: plateau-caisse; preservation method: unknown	Present						urn:catalog:RBINS:IG:10734															VERTEBRATES/12666	1934-12																						Canada	CA					Canada, Kluane Lake												61.25	-138.666666666699996		1000																																					specimen	Frechkop Serge (M.)		1936-01-01 00:00:00				https://www.gbif.org/species/5220114	urn:lsid:marinespecies.org:taxname:993630							Rangifer tarandus Linnaeus, 1758		Rangifer Hamilton-Smith, 1827						Animalia	Chordata Bateson, 1885	Mammalia Linnaeus, 1758	Artiodactyla Owen		Cervidae Goldfuss				Rangifer Hamilton-Smith, 1827				tarandus			species		Linnaeus, 1758		ICZN	valid		
3025625142			en	https://creativecommons.org/licenses/by-nc/4.0				Royal Belgian Institute of Natural Sciences	PhysicalObject	https://www.wikidata.org/wiki/Q222297	http://collections.naturalsciences.be/7	be_rbins_darwin	RBINS-Scientific Heritage	urn:catalog:RBINS:mam	Royal Belgian Institute of Natural Sciences Collection	RBINS	PreservedSpecimen				https://darwin.naturalsciences.be/uri/object/501459d1-5b74-4227-a6e7-f19aea074ca4	1291					1	SpecimensInContainer	female	unknown									present	container type: plateau-caisse; preservation method: unknown	Present						urn:catalog:RBINS:IG:10734															VERTEBRATES/12666	1934-12																						Canada	CA					Canada, Kluane Lake												61.25	-138.666666666699996		1000																																					specimen	Frechkop Serge (M.)		1936-01-01 00:00:00				https://www.gbif.org/species/5220114	urn:lsid:marinespecies.org:taxname:993630							Rangifer tarandus Linnaeus, 1758		Rangifer Hamilton-Smith, 1827						Animalia	Chordata Bateson, 1885	Mammalia Linnaeus, 1758	Artiodactyla Owen		Cervidae Goldfuss				Rangifer Hamilton-Smith, 1827				tarandus			species		Linnaeus, 1758		ICZN	valid		
3024413005			en	https://creativecommons.org/licenses/by-nc/4.0				Royal Belgian Institute of Natural Sciences	PhysicalObject	https://ror.org/02y22ws83		be_rbins_vertebrates_mammalia	RBINS	VER-MAM		RBINS	PreservedSpecimen				https://darwin.naturalsciences.be/uri/object/74f0ad6f-56c4-4417-bd41-46c8e082856f	1291B	urn:catalog:RBINS:IG:10734				1	SpecimensInContainer	female	unknown									present	container type: plateau-caisse; preservation method: unknown	Present						74f0ad6f-56c4-4417-bd41-46c8e082856f															VERTEBRATES/12666	1934-12																						Canada	CA					Canada, Kluane Lake												61.25	-138.6666666667		1000																																						Frechkop Serge (M.)		1936-01-01 00:00:00					urn:lsid:marinespecies.org:taxname:993630							Rangifer tarandus Linnaeus, 1758		Rangifer Hamilton-Smith, 1827						Animalia	Chordata Bateson, 1885	Mammalia Linnaeus, 1758	Artiodactyla Owen		Cervidae Goldfuss				Rangifer Hamilton-Smith, 1827				tarandus			species		Linnaeus, 1758		ICZN	valid		
